,customer_id,first_name,last_name,full_name,birthday,email,gender,country,city,street
983,170491,Jennifer,Hunter,Jennifer Hunter,1959-10-29,jenniferh@gmail.com,Male,Saint Kitts and Nevis,Matthewburgh,44928 Lauren Crossing
984,5310873,Michael,Lawson,Michael Lawson,1997-12-29,michaell@gmail.com,Male,Austria,Alexandramouth,51458 Andrew Camp
985,476030,Cindy,Perez,Cindy Perez,1975-11-24,cindyp@gmail.com,Female,Barbados,West Carolyntown,590 Sarah Run
986,2212667,Patricia,Edwards,Patricia Edwards,1974-11-06,patriciae@gmail.com,Female,Syrian Arab Republic,Port Natasha,84125 Victoria Vista Apt. 932
987,1134722,Desiree,Bradley,Desiree Bradley,1943-06-08,desireeb@gmail.com,Male,Germany,Joannmouth,3562 Wallace Walks Apt. 391
988,7418596,Theresa,Johnson,Theresa Johnson,1991-07-25,theresaj@gmail.com,Female,Belarus,West Christopherport,210 Cain Centers Apt. 296
989,4226346,Jonathan,Smith,Jonathan Smith,1947-12-01,jonathans@gmail.com,Female,Norway,New Tasha,98009 Wesley Motorway Apt. 818
990,7803559,Timothy,Green,Timothy Green,1997-10-01,timothyg@gmail.com,Male,Sao Tome and Principe,Toddhaven,9793 Terri Grove
991,1025031,Judith,Perkins,Judith Perkins,1985-08-07,judithp@gmail.com,Female,Suriname,Wrighttown,77464 Baker Run Suite 703
992,2246566,Stacy,Kim,Stacy Kim,1954-11-28,stacyk@gmail.com,Female,Libyan Arab Jamahiriya,West Victoriatown,564 Schmidt Club Suite 865
993,7765037,Carolyn,Tate,Carolyn Tate,1956-03-15,carolynt@gmail.com,Female,Swaziland,Lake Brent,2469 April Roads
994,1262710,James,Jones,James Jones,1964-01-15,jamesj@gmail.com,Female,Burkina Faso,Torresfurt,78518 Erin Point
995,6830701,Phillip,Duran,Phillip Duran,1943-10-22,phillipd@gmail.com,Female,Turkmenistan,Charlestown,532 Morrison Ford Apt. 576
996,5045277,David,Rodriguez,David Rodriguez,1979-10-20,davidr@gmail.com,Female,Latvia,Lake Kimberlyport,8460 Mcfarland Village Apt. 545
997,1928291,Mary,Hernandez,Mary Hernandez,1946-06-25,maryh@gmail.com,Female,Bahrain,South Heatherborough,76444 Travis Street
998,12679,Robert,Lee,Robert Lee,1956-03-18,robertl@gmail.com,Male,Mauritius,Jimtown,956 Michelle Ways Suite 368
999,8624653,Leslie,Schaefer,Leslie Schaefer,1970-04-03,leslies@gmail.com,Female,Guam,Castillohaven,139 Jessica Roads Apt. 030
